"","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets"
"38",84234329.578201,84410515.3262437,44819241.0609404,46765034.2299138,52308825.521077,53766602.7825048,88302012.5870731,88375605.8625194,99260800.2155461,101639183.00938,65454693.9194669,73101399.3793105,76770733.1566936,77008451.5428433,81055165.9910884,81311666.6121654,71314046.4976764,72402045.5151052,97074210.8400576,101619657.386914,99370005.8904396,101471122.961449,91329577.8933114,91462617.367154,68477921.5861004,75982975.1683659,78042835.4823424,78192901.1853895,86985977.8605967,87078023.4109478,90964582.5408951,92845128.1205286,80468073.0119298,82031872.2725481,87308299.51884,90109321.2049183,50669359.7840262,59964867.9223601,725004.9152521,844240.160373419,8280634.23984589,8441179.01300943,84234329.578201,84410515.3262437,842856720.600986,844103985.721028,8334983900.34795,8441038674.90422
"39",86636191.7720745,86822307.8921145,47422125.3983556,49482727.9684566,56625637.8746066,58240431.7911124,90003962.7373768,90080276.3273112,106480971.136696,109038182.244752,70504188.7178089,78750366.4325594,78380799.8691716,78624892.1719497,82571362.6955574,82833994.2441549,74478285.4604833,75615811.7434892,99784616.5617778,104680153.590167,99547489.0746345,101715309.844965,92169905.3965947,92309527.8237097,73998430.1670076,82097718.8983615,80365022.2488379,80521344.7589117,88769017.9347927,88864699.4370578,93748587.8354662,95687833.0851613,84040200.1116765,85672419.9993744,91580178.2771446,94515528.3923698,53916191.7786945,63944667.1548413,740931.065844464,868339.915561051,8512347.8767002,8682341.9839709,86636191.7720745,86822307.8921145,866932965.007285,868222070.259645,8573038411.85861,8682219678.82403
"40",90830023.1143884,91030009.7053229,50617051.552371,52822335.1135321,61668001.2240359,63471769.24263,94244891.9640066,94326007.8369152,111979891.656904,114679077.327893,74332521.3201198,83156303.6361125,82639978.0667197,82898481.846983,87882251.8753715,88162162.3476402,79569818.9560366,80787627.2466356,103925579.353148,109204822.909952,99610190.1912405,101798138.152914,95250980.6604616,95396830.4574023,77907920.4660047,86518994.0244619,85048803.1347388,85215999.5471479,93215391.6349293,93317436.1688814,97735251.8933347,99759970.9102331,87026417.8130542,88719954.1502967,96145485.3418262,99239250.1896082,57025622.2742264,67747095.7588073,772439.814999869,910394.989800329,8920187.931325,9103093.77304891,90830023.1143884,91030009.7053229,908935398.268251,910299285.152931,8987787561.97055,9102992019.19116
"41",95900583.0203341,96116597.0466369,53305784.1925712,55644882.737556,66176714.8712743,68195041.6576788,99265009.9416181,99351658.8604007,114870105.950255,117645691.452738,80464089.4640082,90133131.2747801,86902188.946752,87175378.2855667,93139668.3594491,93437818.517101,82734782.960049,84002416.0006733,108163520.725282,114026070.086178,104543666.071644,106879036.308466,100170112.030363,100329487.348444,84349480.8972491,93752540.9802738,89314771.2357818,89492301.1804198,98251550.7452788,98361138.8794374,101888785.586348,104001652.957243,92557349.6207858,94362293.1954544,102190189.737456,105481235.767887,60807346.9984615,72362168.2253466,812131.053646208,961235.505417475,9413857.07470465,9611726.86658438,95900583.0203341,96116597.0466369,959711529.751125,961165377.636917,9489144984.73559,9611653171.73186
"42",100864062.058894,101096336.286218,55801438.5650807,58262071.0312445,70986544.1439484,73213885.889884,103817011.112791,103909404.531848,123218362.945002,126202332.459271,85419079.1618967,95858332.6144172,89599442.9177203,89884717.6673331,96351327.6641287,96662269.9606811,86830109.1628123,88165563.6872392,114100716.768631,120641851.174615,111255780.158438,113843868.140818,105049919.259386,105223207.678691,89080178.0522046,99072902.6659248,92423709.5164046,92609987.3622535,102657016.638063,102773442.834224,108027258.393257,110269577.896171,99618401.4198663,101562954.854607,108329658.391271,111824370.955192,64306014.9910597,76656142.7796711,851070.817093686,1011002.07436941,9896800.77930747,10109676.4354877,100864062.058894,101096336.286218,1009399945.4262,1010963042.54258,9977944164.99676,10109630079.0176
"43",94202552.5053946,94425006.7463732,50347782.1628749,52579794.456454,66097986.4856888,68222594.9712775,96509077.8921033,96608698.4253598,116828888.860476,120711867.600406,81568638.1819173,91808954.975687,83061048.1616974,83420179.4194216,89433188.7453526,89840206.2461169,78775113.5110904,80306569.8501552,108315401.521559,115069550.134774,107145204.464496,109680895.281852,98548718.4638292,98718958.6012654,83830424.8531233,94964132.8140525,84455804.6614025,84660086.3680431,95635701.3677985,95746567.2187878,102253713.580823,105281897.052848,92711157.5917554,94835359.5560347,101251128.565678,105548481.901653,59145232.2121068,70607415.0604674,791133.381317723,944315.299028296,9238446.89805972,9442566.07760664,94202552.5053946,94425006.7463732,942771166.096784,944249517.836439,9318231947.77053,9442494611.82023
"44",92266854.4823446,92489954.2896936,48659236.5145293,50826049.6994791,62801252.0542979,64855904.1829152,94814627.7007342,94913996.9303394,115350056.22579,119208214.233495,78040943.3890935,88000852.9358012,81699164.9075872,82055219.2606836,88420176.8218448,88825187.4442273,77158532.7434705,78666514.9926617,106245822.852292,113346374.614868,105120387.811271,107640037.649481,97158063.6541476,97330233.3270926,78940674.8369114,89591509.7140326,82401833.1875642,82603714.0955658,94099372.0656779,94210708.2436361,99266839.0565392,102260743.863528,89987141.8263251,92062791.643092,97609463.1014425,101792752.216835,57416245.4089708,68663457.6994792,772481.688855724,924979.560358321,9044000.1286675,9249072.86468792,92266854.4823446,92489954.2896936,923439640.417799,924898869.773024,9126688165.02655,9248987993.47868
"45",88865425.0523327,89085669.0614483,45761141.6446462,47817059.8634825,59098111.0466224,61070686.741615,91358084.8804864,91455133.5965784,110029469.918942,113725624.593006,74887830.7858118,84676299.0311082,78923259.0506362,79268613.5391903,85691263.2222023,86089366.3980244,73553963.8674572,74992847.4862252,102215856.608733,109519486.57644,103401292.338819,105927505.844659,94335636.6014931,94504723.0688586,75779984.5969563,86089307.6093326,78540892.8235657,78734653.2432614,90807019.3108249,90917593.6199447,96389100.9889598,99323606.7122328,86285279.2230895,88279810.8276891,94236800.1626892,98283802.0536271,54583400.9367232,65351188.4180294,742722.577528919,890950.622334149,8705935.67214556,8908656.45531525,88865425.0523327,89085669.0614483,889431312.587239,890855890.108867,8789417067.94635,8908558059.1845
"46",94444595.0777379,94683392.8333707,48990297.8230756,51215987.9300337,60655989.0364774,62705131.0147516,97341445.2381564,97446025.326743,115949664.593945,119856751.654006,78144007.4058807,88545032.0479987,83105250.674656,83470095.6870066,89365118.8988161,89781335.3041577,76446835.2246411,77943540.708893,105522654.929096,113580621.287962,108801541.72016,111607416.529215,101321667.852188,101505695.436811,78899965.4788228,89652562.0648189,84164112.1900598,84373315.0292046,96473204.1776425,96594026.0233704,104742937.597687,107931392.490888,91854741.8945882,93979368.6790956,101843865.384597,106218717.537278,59100655.3444183,70816443.1972766,788821.429930852,946918.030890001,9248348.84650206,9468419.98508261,94444595.0777379,94683392.8333707,945313007.737462,946833192.09363,9341568430.87387,9468331154.34517
"47",97410140.3570895,97661416.7961781,50829371.0117681,53154881.6267119,62224739.2337508,64350943.9598504,100237751.874112,100346664.681639,120919326.970606,125031963.882001,81982178.3400422,93127316.8642301,85815009.5433756,86193125.3635635,91626104.2462836,92054592.0032355,77350447.5085477,78866794.1010677,106437751.960379,115270267.936816,110568223.155427,113467942.699522,104603177.529019,104795347.639072,81404476.4652975,92605352.0911777,87011987.3516101,87230216.7886235,99116962.6001543,99243608.5093659,109865184.37387,113220992.804421,95866870.8180405,98087372.6251469,105918667.252954,110474594.905735,61615828.9132701,73902498.7942465,809309.857491361,976689.893828736,9534336.78123396,9766215.5294087,97410140.3570895,97661416.7961781,975032559.078285,976613507.721232,9634602977.56824,9766134398.9661
"48",96292291.2167855,96545929.8089099,49734441.6279532,52018935.2137209,62056144.490589,64208714.2766708,98878025.0687432,98986738.0461261,121291745.81174,125453858.936419,80530006.7466865,91776394.0092559,84330957.4754618,84703966.5737859,90635349.7673767,91060817.8458109,76639013.714904,78143349.8382515,105791121.437729,114923077.285681,110981793.608479,113958537.859914,103375578.831791,103567893.177683,80939725.9169823,92153305.8325226,84671291.7515443,84884974.1594723,97951049.0550832,98078479.0816864,109676822.131846,113036212.84234,94542808.4468913,96735220.09609,104923993.484661,109439054.409068,60162519.5297224,72276221.042216,795556.853916843,965535.185003391,9420610.21020375,9654668.19958082,96292291.2167855,96545929.8089099,963874571.135556,965458628.070417,9522995197.52538,9654585609.37107
"49",108153356.569451,108443521.370637,57455179.0793319,60171095.5221325,73872597.6911979,76755524.1566905,110045293.163673,110168173.864894,145429817.727294,150562230.313619,95890485.6849015,109647649.138429,94317311.693131,94735707.4768236,101671850.674987,102150359.625692,86182470.7474309,87875529.5860907,121545538.072924,132359523.202363,120266859.225282,123550581.839381,114187601.934777,114404658.425553,98249314.2240633,112391557.781421,94034175.505246,94273253.114656,109142475.172904,109287484.746787,125219148.263953,129127518.993903,106007937.747996,108493450.311249,120837002.122021,126054723.990583,66420876.0080656,79896874.8396171,891439.107471777,1084451.33300239,10576922.7567442,10844373.4704776,108153356.569451,108443521.370637,1082577407.64676,1084435128.91866,10689389189.1053,10844351191.4731
"50",107899969.916827,108196507.108704,57939690.4556805,60736131.1704256,76991955.4495621,80135663.9101806,108546896.723131,108669461.978514,151226597.846897,156985427.252541,101814301.934312,117515507.156145,93017261.2121942,93435076.8331865,100828354.291269,101311910.984155,84807663.5507988,86477233.2923151,125017379.370103,136581373.392268,119791089.573519,123154610.612682,112528433.776247,112747256.80658,104771125.418142,121505899.539454,91819742.1206528,92054652.1083189,107697196.466783,107843364.322212,129015076.818067,133374886.391746,107613839.58331,110221982.497742,124893653.944392,130426620.269643,65028649.7413623,78449470.1271892,884216.712590938,1081965.01367582,10547430.2761205,10819655.3049609,107899969.916827,108196507.108704,1079939487.48693,1081965137.32251,10648894471.4216,10819651470.7471
"51",111086211.31263,111396412.353435,58375693.9407464,61206416.6301737,77785004.7808852,80972289.3661257,112332666.755797,112460725.122905,154498586.529742,160390480.416871,102261112.19021,118130292.611305,96481316.7126043,96918752.2135589,103848803.30526,104349307.019174,87632690.9332357,89363319.9698022,127751590.897171,140122773.63476,122790135.529315,126277162.555621,116662528.904535,116891084.036147,106487316.593461,123542563.663579,94706528.7894118,94951577.6709118,111643213.748227,111796710.644248,133331695.325318,137828034.667285,112487408.860608,115212115.021219,128322048.205841,134007184.366745,66474114.900513,80373791.2170476,906121.426342416,1113956.12081255,10855532.3184328,11139637.6341122,111086211.31263,111396412.353435,1111871346.14767,1113964281.21448,10963594841.2232,11139642988.2541
"52",109838490.550506,110150424.535226,56517354.4635625,59317137.5129653,74415524.6291963,77486251.6376389,111118246.624063,111246189.660614,152923485.809323,158848036.356023,101441992.301864,117356999.556512,94617244.2681699,95050930.1993443,102643780.711688,103139853.982235,87283394.6406843,89009543.0195901,127015534.57404,139784080.806896,123873218.092953,127405735.321812,116128371.808195,116358313.930177,104654485.307883,121531096.730698,92549215.7124406,92791508.2244685,110474875.693431,110628973.494443,133236003.400937,137736982.846914,110251327.241057,112930683.637888,126664984.957155,132300509.738749,65297119.5462662,79046239.0627604,891766.665393317,1101502.42592129,10730647.8414601,11015043.2081637,109838490.550506,110150424.535226,1099418389.8531,1101504354.08291,10839864594.7073,11015043667.9944
"53",108924257.581853,109238852.124672,56220726.8291144,59040621.6008521,73825372.7178676,76883329.5725679,110320363.359702,110448676.247843,150030561.590088,155856878.482514,98744306.1536709,114542024.688484,95067509.2440494,95504683.5968526,103725973.06129,104228644.130592,87762012.1301598,89499197.0803574,126238654.733117,139473220.872392,123794501.316356,127345014.81831,115112029.970554,115341717.125426,101852409.059449,118384623.346384,91475853.3113025,91716683.7237058,109852039.663979,110007265.201137,129476689.711747,133853992.362729,107541394.49715,110157946.235323,125024737.845618,130599159.290192,64326385.2907809,77958675.6023563,883499.242513868,1092390.08255121,10636782.1685064,10923889.6699136,108924257.581853,109238852.124672,1090299819.3224,1092388596.3365,10748725332.7976,10923886058.5292
"54",114038353.922153,114372926.35069,60911094.021913,64000566.1505751,79335900.4625655,82698894.5476574,115150528.92746,115286112.256915,159898682.690755,166158122.33668,102822095.434959,119416947.6324,98913035.9428504,99369335.3160899,109038765.53453,109570000.720648,91388126.7800871,93199016.3333233,131794859.781878,146093111.119212,128958075.298184,132677333.798208,119522201.433292,119762658.514729,108302855.819837,126076693.930453,95280146.1814567,95532304.7357539,114687764.984024,114852378.127725,135915831.329051,140538452.730256,113376632.912108,116151839.957486,132737457.719307,138712472.761898,67940922.8965462,82418513.1482709,921731.699849187,1143701.39315157,11131869.2425754,11437269.3108728,114038353.922153,114372926.35069,1141501514.57557,1143729643.17348,11250399183.3804,11437296793.473
"55",113161080.043389,113498414.919778,59623723.2884667,62677887.3647716,77667531.568896,80992643.7397092,114377850.479521,114523709.712631,156628433.460153,164537280.253555,101575818.124796,118376651.609746,97461912.4911817,98088807.9071268,107581955.009131,108191646.807238,89983471.3548496,92085693.4665511,129084863.733236,143458764.342465,130468709.343197,134247313.261549,119149547.483725,119393547.733376,105040864.245491,124681378.461551,93922781.3942911,94206432.0076703,113462204.262624,113627015.651502,135497154.467239,141242790.273598,113165203.535475,116335768.846519,130915401.154382,138489835.299586,67142114.6947499,81532488.8328695,911262.950738902,1134961.31163583,11041791.5176497,11349824.7415118,113161080.043389,113498414.919778,1132745078.95843,1134984455.25844,11162136727.1977,11349844840.6751
"56",113152056.027146,113494472.33159,58815530.7874611,61849140.4413921,75084093.7631223,78305675.3435552,114725037.71187,114872570.08475,154841154.357532,162695338.321998,99533528.287008,116211889.204209,97139008.6586603,97765809.3061836,106931502.792059,107539509.658154,88946687.7058214,91031960.7652899,125862109.602663,140570976.54011,132537377.718158,136404047.830981,120252458.851474,120502410.436522,102083172.609649,121330695.142884,93596925.3328691,93883162.2170039,113763760.495519,113930645.678797,134386860.890529,140108147.049047,114070246.054568,117266788.405496,128396701.889803,135869601.266839,67636866.9393228,82257076.2766471,908050.143193633,1134931.31595006,11036392.2845698,11349439.8322097,113152056.027146,113494472.33159,1132694699.60621,1134944943.47437,11161187869.1128,11349449649.586
